lifetime,broken,unit_number,sensor10_max,sensor10_mean,sensor10_min,sensor10_std,sensor11_max,sensor11_mean,sensor11_min,sensor11_std,sensor12_max,sensor12_mean,sensor12_min,sensor12_std,sensor13_max,sensor13_mean,sensor13_min,sensor13_std,sensor14_max,sensor14_mean,sensor14_min,sensor14_std,sensor15_max,sensor15_mean,sensor15_min,sensor15_std,sensor16_max,sensor16_mean,sensor16_min,sensor16_std,sensor17_max,sensor17_mean,sensor17_min,sensor17_std,sensor18_max,sensor18_mean,sensor18_min,sensor18_std,sensor19_max,sensor19_mean,sensor19_min,sensor19_std,sensor1_max,sensor1_mean,sensor1_min,sensor1_std,sensor20_max,sensor20_mean,sensor20_min,sensor20_std,sensor21_max,sensor21_mean,sensor21_min,sensor21_std,sensor2_max,sensor2_mean,sensor2_min,sensor2_std,sensor3_max,sensor3_mean,sensor3_min,sensor3_std,sensor4_max,sensor4_mean,sensor4_min,sensor4_std,sensor5_max,sensor5_mean,sensor5_min,sensor5_std,sensor6_max,sensor6_mean,sensor6_min,sensor6_std,sensor7_max,sensor7_mean,sensor7_min,sensor7_std,sensor8_max,sensor8_mean,sensor8_min,sensor8_std,sensor9_max,sensor9_mean,sensor9_min,sensor9_std,fold
75,0,159,1.3,1.0678666666666665,0.94,0.12269819414664118,47.46,41.942933333333336,36.42,3.405960900782283,522.54,239.7230666666667,130.34,128.27825519816165,2388.17,2306.5185333333334,2028.23,151.64843603058534,8143.99,8045.224933333333,7871.16,95.61588848480537,10.887,9.478568,8.3785,0.8200245031210464,0.03,0.022266666666666667,0.02,0.0042149455234635905,394.0,340.61333333333334,305.0,27.423551396038608,2388.0,2191.4933333333333,1915.0,161.63065782687872,100.0,96.58413333333333,84.93,6.351922903859629,518.67,468.3730666666667,445.0,24.543821976726136,39.18,18.994533333333337,10.44,9.226145617480517,23.439,11.383782666666667,6.2445,5.530387154948053,642.82,570.9766666666668,536.48,35.79398116146606,1594.85,1390.0894666666666,1249.23,105.72000792370092,1404.4,1170.6236,1036.25,114.59452146755699,14.62,7.461333333333334,3.91,3.346031264830803,21.61,10.652,5.71,5.026287921545111,554.49,254.61426666666662,138.31,136.03853366237453,2388.1,2191.56,1915.33,161.4675022026648,9067.07,8439.348399999999,8000.78,335.98521297111165,1
95,0,248,1.3,1.086631578947368,0.94,0.12090624578059234,47.47,42.80031578947369,36.29,3.005971522292443,522.59,255.12336842105262,130.26,139.13954149587374,2388.15,2346.3450526315787,2028.13,115.74332766829906,8140.05,8064.203157894737,7867.29,74.78461463206384,10.9065,9.282284210526313,8.3844,0.6765028072020807,0.03,0.022526315789473676,0.02,0.004368265893978148,394.0,346.37894736842105,305.0,26.739952954082813,2388.0,2234.2315789473682,1915.0,132.94835444490488,100.0,98.25505263157895,84.93,4.847563519095806,518.67,470.5186315789474,445.0,27.133309536534142,39.34,19.992,10.33,10.039608219023757,23.4428,11.995815789473687,6.1848,6.0181437311685535,642.7,577.5080000000002,536.16,36.981361826644395,1593.36,1413.2665263157896,1253.23,102.23596939338496,1412.25,1193.4193684210527,1036.88,114.56981467981468,14.62,7.654526315789474,3.91,3.7189439614129576,21.61,11.082526315789472,5.71,5.553628863169741,554.52,270.9045263157895,137.91,147.6691866457375,2388.11,2234.190947368421,1915.21,132.87202195036414,9058.43,8506.13105263158,7998.93,323.05378458555543,1
91,0,74,1.3,1.0963736263736263,0.94,0.1271177624052812,47.68,43.02307692307692,36.62,3.2073113323944686,522.07,267.64021978021975,130.02,140.19609980292304,2388.17,2336.6125274725273,2028.13,126.61722496997182,8138.02,8060.294285714283,7869.21,81.50036102364287,10.9423,9.309434065934067,8.3919,0.7422523373294707,0.03,0.02296703296703296,0.02,0.004593354014105716,394.0,348.86813186813185,305.0,28.095950198959592,2388.0,2232.714285714286,1915.0,144.98906362698042,100.0,97.84714285714286,84.93,5.302617233386688,518.67,473.6928571428572,445.0,26.79171995995587,39.03,20.916373626373627,10.37,10.06807115108434,23.432,12.524137362637363,6.2492,6.054961629581118,643.01,580.7575824175825,536.13,37.75324984806413,1601.93,1421.6658241758241,1252.84,106.76142673233764,1413.88,1207.064725274725,1039.12,120.23684474440584,14.62,8.06230769230769,3.91,3.6949217633945697,21.61,11.651868131868135,5.71,5.548328259152163,554.03,284.2165934065934,137.95,148.77034723372785,2388.13,2232.6910989010985,1915.18,144.92119181319472,9063.22,8527.233296703298,8002.31,336.8722020689578,1
95,0,187,1.3,1.118315789473684,0.94,0.13796123901822777,47.52,43.19084210526316,36.54,3.367448577426616,522.66,285.96484210526313,130.02,149.45464604057346,2388.22,2335.0593684210526,2028.22,128.21638770528756,8147.14,8072.685157894738,7871.84,86.46377892312073,10.9145,9.230711578947368,8.3855,0.7870024711176915,0.03,0.023999999999999997,0.02,0.00492496894903269,394.0,350.9578947368421,306.0,29.352558259405264,2388.0,2237.547368421053,1915.0,149.65938407931898,100.0,97.77915789473684,84.93,5.370244390642713,518.67,476.3648421052633,445.0,27.739131161252807,39.2,22.244526315789468,10.32,10.72583833636873,23.4862,13.34756947368421,6.2426,6.436894865341711,642.91,583.7628421052632,536.09,39.3850847041828,1595.61,1430.252421052632,1251.99,112.18676164662656,1412.98,1217.279157894737,1037.23,126.98999273408305,14.62,8.54157894736842,3.91,3.893970602723037,21.61,12.365368421052631,5.71,5.870334509756575,554.44,303.74600000000004,137.89,158.58926352406831,2388.13,2237.588631578948,1915.33,149.52833339004812,9067.17,8562.048842105263,8005.53,355.676547952685,1
58,0,92,1.3,1.1001724137931035,0.94,0.12705146600934605,47.53,43.04189655172414,36.66,3.16451235504794,522.3,273.10913793103447,130.4,134.67904063722423,2388.15,2338.442586206896,2028.23,125.15616708680744,8142.9,8065.007931034482,7873.01,81.4295897070273,10.9107,9.283451724137931,8.4015,0.7328965364000233,0.03,0.023103448275862068,0.02,0.004666753088820375,394.0,349.13793103448273,306.0,27.08171408440659,2388.0,2236.5172413793102,1915.0,143.39605825154703,100.0,97.92137931034483,84.93,5.241937317066624,518.67,474.54810344827587,445.0,25.911634821967624,39.05,21.34413793103449,10.5,9.67263458268299,23.4242,12.795289655172414,6.2197,5.810194401998432,643.01,581.8656896551724,536.52,36.72792608872966,1598.12,1424.3479310344826,1253.52,104.32363565869333,1406.9,1207.6150000000002,1041.05,116.08517730679866,14.62,8.208275862068966,3.91,3.5221584978488036,21.61,11.871551724137932,5.71,5.301740793800287,554.18,289.94982758620694,137.48,142.85738237826476,2388.1,2236.5439655172413,1915.35,143.27287194328164,9063.8,8539.96724137931,8003.07,330.79430417248454,1
24,0,173,1.3,1.07625,0.94,0.12576072864596968,47.72,42.517916666666665,36.66,3.2891322751127556,521.59,243.56833333333336,129.97,134.19569505395654,2388.23,2327.9216666666666,2027.99,137.00601077473135,8122.83,8043.077499999999,7862.2,85.46631521808176,10.9382,9.410816666666667,8.431,0.7707036935089943,0.03,0.022500000000000003,0.02,0.004423258684646913,394.0,343.375,306.0,27.41597836235682,2388.0,2209.9583333333335,1915.0,148.2983125081119,100.0,97.48833333333334,84.93,5.737050951768545,518.67,467.5975,445.0,25.929172969255397,38.94,19.187916666666666,10.49,9.653419749618207,23.3386,11.524295833333335,6.2714,5.771792268361043,642.68,572.4820833333333,536.55,36.1987736976012,1593.37,1400.2133333333334,1259.64,103.72507975901725,1408.29,1183.37125,1047.89,117.08419168208756,14.62,7.444166666666668,3.91,3.5437365647829564,21.61,10.707083333333332,5.71,5.306585309304613,553.5,258.7966666666667,138.17,142.3589067070992,2388.17,2209.831666666667,1915.13,148.25949353477637,9049.04,8447.467916666666,7999.38,327.58440984535866,1
80,0,183,1.3,1.085,0.94,0.11170712158433871,47.87,43.16075,36.74,2.4031328576767383,521.66,240.28887500000002,129.91,129.26035673310278,2388.21,2370.002125,2028.14,78.91710920837737,8139.1,8075.9475,7869.49,54.08541569720289,10.9534,9.229130000000001,8.4109,0.513524319466512,0.03,0.022375,0.02,0.004282360049661484,394.0,346.575,307.0,23.279683650902047,2388.0,2247.0625,1915.0,98.60756431687342,100.0,99.2465,84.93,3.3051525175938483,518.67,466.5400000000001,445.0,25.81814488036061,38.96,18.811625,10.33,9.390741392894803,23.3598,11.27960875,6.2224,5.6363574582807825,643.32,575.0755,536.39,33.56659169811329,1594.62,1414.0835,1260.79,88.06469234731844,1411.12,1194.257875,1047.46,102.67663537723293,14.62,7.108875,3.91,3.5293134103865262,21.61,10.363249999999999,5.71,5.2353114049050715,554.31,255.29524999999998,138.15,137.0842397572023,2388.16,2246.984875,1915.21,98.60373826576848,9059.33,8501.022625000001,8006.73,279.40220663093794,1
77,0,243,1.3,1.0866233766233764,0.94,0.12731653869505918,47.6,42.69285714285715,36.5,3.3915905510785667,522.24,261.9254545454545,130.21,136.74880585012582,2388.17,2322.517792207793,2028.0,139.72107518782008,8135.96,8044.492987012986,7863.59,88.53160075221629,10.9371,9.389844155844157,8.3971,0.7919237831305264,0.03,0.022727272727272728,0.02,0.004482822077654242,394.0,346.5974025974026,306.0,28.30392372848485,2388.0,2217.3766233766232,1915.0,156.1126481744107,100.0,97.26,84.93,5.850532364440725,518.67,472.809090909091,445.0,26.10614573649872,38.99,20.54233766233766,10.47,9.79292385456591,23.3847,12.31813116883117,6.1999,5.877524579282365,643.14,578.2089610389609,536.2,37.78900806432082,1601.03,1412.8389610389609,1252.81,109.52215077066681,1413.97,1197.6228571428571,1040.84,120.66859328295502,14.62,7.991688311688311,3.91,3.5600718512106795,21.61,11.493636363636364,5.71,5.366038651873197,554.16,278.15909090909093,138.0,144.99063167723176,2388.16,2217.298181818182,1915.1,156.05151677813316,9057.46,8492.289870129869,7996.59,343.48574096465137,1
30,0,250,1.3,1.1000000000000003,0.94,0.13916004182731234,47.21,42.56133333333332,36.34,3.6591319239379176,523.1,279.8936666666667,130.48,148.81710952068633,2388.16,2316.1013333333335,2028.26,146.35307034073773,8149.0,8057.889000000001,7872.84,96.78490603857897,10.9014,9.325346666666666,8.3753,0.8586777195333468,0.03,0.023333333333333338,0.02,0.004794633014853841,392.0,347.3666666666667,304.0,30.844977608650666,2388.0,2218.4666666666667,1915.0,167.15793344213034,100.0,96.986,84.93,6.131050199739366,518.67,475.8660000000001,445.0,27.669697803765825,39.15,21.890333333333334,10.49,10.643845067272068,23.4623,13.144470000000002,6.2794,6.37494965319673,642.66,580.9796666666666,535.98,40.70339437538545,1587.34,1415.7890000000002,1252.17,118.278428742785,1399.31,1198.8333333333333,1034.41,129.9095275721646,14.62,8.496,3.91,3.803096379131814,21.61,12.220333333333334,5.71,5.771472341483215,555.28,297.24233333333336,138.55,157.89315389240903,2388.04,2218.5110000000004,1915.38,166.96984735739483,9070.54,8526.763,8002.91,377.59955150607146,1
89,0,5,1.3,1.1061797752808988,0.94,0.1301092689205494,47.56,42.99932584269663,36.52,3.315632668872224,522.35,284.1756179775281,129.79,132.52676607829295,2388.14,2331.4533707865166,2028.22,131.73825089878915,8143.13,8061.334494382023,7869.31,86.30428539359013,10.9279,9.284716853932585,8.3784,0.7759512127699014,0.03,0.023370786516853932,0.02,0.004753902756663848,394.0,350.34831460674155,305.0,27.912648291181018,2388.0,2235.6853932584268,1915.0,151.12018061385461,100.0,97.6294382022472,84.93,5.51787124622237,518.67,476.92426966292135,445.0,25.1818108908918,39.17,22.206853932584266,10.48,9.458201899494622,23.4814,13.325391011235954,6.2827,5.682249600283174,642.81,584.1539325842697,536.49,36.848038637144505,1591.11,1428.2131460674157,1253.49,106.08883401954301,1408.06,1211.7080898876404,1039.29,118.09928806147897,14.62,8.560449438202246,3.91,3.391009808741731,21.61,12.364157303370785,5.71,5.1455487844501375,554.35,301.8915730337079,137.75,140.55083877938387,2388.1,2235.694269662921,1915.29,150.98771814054976,9065.06,8552.983932584268,8006.37,338.67535203890645,1
90,0,120,1.3,1.099,0.94,0.13138886447437306,47.49,42.88400000000001,36.31,3.4015078612781537,522.52,276.7497777777778,130.19,142.93178920028603,2388.18,2328.1242222222227,2028.27,134.83426157446812,8149.24,8063.9726666666675,7871.18,88.1844628446021,10.9196,9.317107777777778,8.3821,0.7911542079299985,0.03,0.02322222222222222,0.02,0.00469945676463213,395.0,348.85555555555555,305.0,29.039903237183296,2388.0,2229.188888888889,1915.0,154.75467315696838,100.0,97.48833333333334,84.93,5.6477212765838125,518.67,475.59844444444445,445.0,26.984279189849683,39.16,21.61311111111111,10.47,10.23821752442305,23.4587,12.974152222222225,6.264,6.141651521918221,642.9,582.163,535.92,38.89024901472047,1593.84,1422.527111111111,1253.91,110.97156213551516,1407.03,1207.6533333333334,1041.57,123.04582363740242,14.62,8.360222222222221,3.91,3.707278591744083,21.61,12.06177777777778,5.71,5.598437698962413,554.57,293.87311111111114,138.3,151.58869226931176,2388.09,2229.255888888889,1915.38,154.60353258384248,9071.95,8541.467444444444,8009.29,352.92217110496296,1
202,0,14,1.3,1.0898019801980197,0.94,0.12358235071803189,48.11,42.849158415841586,36.25,3.1193480286805606,522.67,261.10440594059406,129.93,136.6683711199146,2388.78,2340.0756435643566,2028.22,122.73839233940365,8176.24,8073.677871287128,7873.25,81.29580434378981,10.951,9.302793069306931,8.3625,0.7104780984027133,0.03,0.022821782178217818,0.02,0.004511777930220092,396.0,347.2970297029703,304.0,27.15371557891124,2388.0,2231.4356435643563,1915.0,139.63815469134383,100.0,97.98569306930693,84.93,5.140915260561111,518.67,471.8618811881188,445.0,26.527858527132643,39.19,20.455841584158417,10.4,9.832525400723565,23.5044,12.265346039603962,6.2338,5.895098361018141,643.46,578.7303465346534,536.01,36.90925621584211,1602.66,1416.827920792079,1253.12,103.23344883246146,1423.74,1197.9970297029702,1036.62,116.3996994024649,14.62,7.863267326732673,3.91,3.617007946548474,21.61,11.36861386138614,5.71,5.419153709278048,555.11,277.37831683168315,138.02,144.94798667087073,2388.17,2231.5575247524753,1915.36,139.48892898101457,9105.11,8525.957821782178,8006.17,328.5636777089939,1
90,0,165,1.3,1.0973333333333333,0.94,0.12565156030364913,47.78,43.22077777777778,36.78,3.0725578510119593,521.52,266.8218888888889,129.76,137.445936075182,2388.26,2344.029222222222,2028.09,118.53365524285059,8135.93,8061.385777777778,7865.55,76.81553630566923,10.941,9.297424444444445,8.4257,0.7051012185385297,0.03,0.023555555555555555,0.02,0.004813630252184319,394.0,349.4888888888889,307.0,26.922378830586794,2388.0,2238.0222222222224,1915.0,136.65596742626533,100.0,98.15811111111111,84.93,4.963715510875783,518.67,472.97688888888894,445.0,26.58878460209734,38.89,20.80777777777778,10.39,9.878771449088234,23.4528,12.491971111111113,6.261,5.929817735252354,643.33,580.7707777777778,536.21,36.91949822013385,1596.57,1424.1333333333332,1259.69,103.21338919981437,1415.7,1209.4566666666667,1045.22,116.71141011780038,14.62,8.002444444444443,3.91,3.641084019074203,21.61,11.591111111111111,5.71,5.457245352872472,553.62,283.3173333333333,137.67,145.8372731351818,2388.22,2237.9746666666665,1915.16,136.62398179930426,9056.42,8527.012666666667,7997.69,325.2982616615096,1
127,0,130,1.3,1.1015748031496067,0.94,0.12883744647441694,47.47,42.95653543307087,36.47,3.2317422147786092,522.58,274.2752755905512,130.26,141.90199895024114,2388.14,2337.025039370079,2028.15,125.98876646745333,8142.87,8062.700787401574,7867.06,82.33298842810252,10.9122,9.26904881889764,8.3777,0.742841630867698,0.03,0.0231496062992126,0.02,0.004663398073272458,395.0,349.1102362204724,305.0,28.07083679755888,2388.0,2236.251968503937,1915.0,145.5950008137891,100.0,97.86409448818898,84.93,5.276860591799523,518.67,475.0074803149606,445.0,26.919741972881422,39.15,21.415590551181108,10.31,10.22447372445801,23.5024,12.861395275590551,6.2846,6.129555185612539,642.63,582.1714173228345,536.01,38.064130799623,1594.9,1422.9827559055118,1251.49,107.50772474775914,1405.63,1206.548976377953,1036.12,120.08281438594219,14.62,8.23606299212598,3.91,3.724003255902007,21.61,11.91,5.71,5.599025850644957,554.79,291.4044094488189,137.86,150.5500190394654,2388.11,2236.2282677165344,1915.25,145.4878539581787,9063.81,8539.725984251969,8002.17,340.086055912043,1
139,0,17,1.3,1.10136690647482,0.94,0.12270620880579432,47.65,43.11956834532375,36.47,2.9085010010645727,522.37,268.9923021582734,129.83,129.67397624967313,2388.22,2349.2753956834536,2028.23,112.03568736730296,8147.97,8074.176474820144,7874.55,74.14845742786787,10.9029,9.240146762589928,8.3967,0.6657441717489566,0.03,0.02323741007194244,0.02,0.004695947580462173,393.0,349.44604316546764,306.0,25.55079415705301,2388.0,2243.68345323741,1915.0,129.57975754260514,100.0,98.37374100719425,84.93,4.692699892414038,518.67,473.2718705035972,445.0,25.34466008899285,39.12,21.039496402877695,10.44,9.336020264664883,23.4728,12.616989208633093,6.2219,5.614823769230909,642.83,581.3236690647482,536.0,35.08576221707969,1592.75,1424.4081294964028,1255.54,97.79025393459106,1411.42,1208.0628776978417,1038.32,110.73052784127181,14.62,8.031654676258992,3.91,3.4317048193054007,21.61,11.647625899280575,5.71,5.141977511483274,554.96,285.7220143884892,138.13,137.55265136961697,2388.12,2243.717482014388,1915.38,129.45864835891862,9069.95,8545.699136690646,8007.04,311.0378359585857,1
17,0,131,1.3,1.1105882352941179,0.94,0.14901638283404006,47.37,42.49176470588235,36.54,3.8827201085291314,522.01,284.58352941176463,130.66,144.900501765055,2388.21,2303.4723529411763,2028.38,157.27292811897934,8147.08,8058.669411764706,7875.81,106.56856481102841,10.9023,9.35639411764706,8.4006,0.9358110162250898,0.03,0.024117647058823532,0.02,0.005072996561958923,393.0,347.1764705882353,306.0,31.57181356470841,2388.0,2206.8823529411766,1915.0,177.48622564615445,100.0,96.45411764705882,84.93,6.589166353590875,518.67,475.9929411764706,445.0,26.38313755145174,38.96,22.28705882352941,10.51,10.275153748670798,23.3816,13.358517647058823,6.3876,6.147847852016518,642.36,580.259411764706,536.43,40.30317395543873,1587.28,1416.0188235294117,1255.28,119.98760195757481,1408.62,1205.0570588235294,1037.16,137.08498357609713,14.62,8.691176470588237,3.91,3.594208679168721,21.61,12.469411764705884,5.71,5.517579259272399,554.11,302.30529411764707,138.28,153.53574401086735,2388.07,2207.0023529411765,1915.47,177.27546433902705,9065.1,8520.971176470588,8010.16,384.8824085497145,1
86,0,206,1.3,1.0949999999999998,0.94,0.12001715563642902,47.51,43.04406976744186,36.48,2.86202412038464,522.24,262.7266279069767,130.19,131.2933275183783,2388.17,2350.4173255813953,2028.19,110.7753811620022,8147.55,8072.54430232558,7874.25,72.38228391534518,10.9146,9.26111976744186,8.4106,0.6537928291798587,0.03,0.022790697674418603,0.02,0.004511726626756408,394.0,348.6860465116279,306.0,25.424056059940312,2388.0,2242.4767441860463,1915.0,128.2803663620464,100.0,98.4229069767442,84.93,4.640034195178019,518.67,472.3229069767443,445.0,25.78439522913851,39.04,20.538953488372098,10.4,9.493805042555199,23.4167,12.332909302325584,6.2407,5.706736303777634,642.92,580.2705813953488,536.19,35.46999953082641,1591.9,1421.4136046511628,1257.28,98.0435383587947,1413.09,1203.2698837209305,1040.35,109.97990996748864,14.62,7.854418604651162,3.91,3.5014469629673566,21.61,11.389418604651164,5.71,5.23369565854168,554.28,279.0281395348838,137.91,139.2429351255578,2388.11,2242.4938372093025,1915.32,128.17502879834097,9072.92,8535.006395348837,8003.19,309.5314032872453,1
13,0,216,1.3,1.083846153846154,0.94,0.1242000041289896,47.24,42.54923076923077,36.39,3.3445414771396833,522.72,269.4853846153846,130.27,137.81550406342683,2388.23,2332.755384615384,2028.34,135.10121740232304,8141.18,8061.983076923077,7877.99,85.37094122949715,10.8494,9.309692307692305,8.3707,0.7543546761543254,0.03,0.022307692307692306,0.02,0.004385290096535145,392.0,346.6923076923077,306.0,28.26477376342213,2388.0,2230.0,1915.0,153.73190950482598,100.0,97.68153846153847,84.93,5.659294488058037,518.67,474.1046153846153,445.0,27.169085254931627,39.11,21.206923076923076,10.8,9.803954461181625,23.4449,12.708192307692308,6.3833,5.877038151492857,642.53,580.4461538461538,536.22,38.76742372543851,1577.32,1415.6823076923079,1256.1,107.09814946688279,1398.15,1191.1230769230772,1038.5,121.8524363991556,14.62,8.166923076923077,3.91,3.575575442301524,21.61,11.779230769230772,5.71,5.394809946511031,555.59,286.54076923076923,138.93,146.1981572764364,2387.98,2230.066923076923,1915.46,153.53904114722826,9068.58,8528.522307692308,8012.06,349.4682664695476,1
142,0,66,1.3,1.1023943661971831,0.94,0.12570329569902075,48.08,43.22352112676056,36.42,3.0025127059174754,522.75,272.5142253521126,129.95,140.25386861492413,2388.42,2349.9546478873244,2027.67,110.99598064834557,8140.08,8063.197464788733,7856.32,73.19792290038957,11.0108,9.235242957746479,8.3871,0.6736535965476205,0.03,0.02323943661971831,0.02,0.004696353765150556,397.0,350.07042253521126,305.0,27.00844309473906,2388.0,2245.5915492957747,1915.0,130.99451317238672,100.0,98.4080985915493,84.93,4.6484376896705575,518.67,473.79436619718314,445.0,27.170866267178884,39.1,21.243943661971826,10.31,10.081007489175054,23.4909,12.751128169014082,6.2513,6.047659216769708,644.1,582.1473239436618,536.2,37.22243418924037,1603.35,1426.5461971830987,1252.99,102.80739772987745,1428.64,1211.0643661971833,1036.31,116.4832772672918,14.62,8.116619718309858,3.91,3.7239062628321085,21.61,11.78,5.71,5.5775146349916565,554.91,289.3964084507042,137.91,148.78074173468409,2388.27,2245.503661971831,1914.82,130.9585293812531,9056.0,8539.75957746479,7993.09,324.61678509993055,1
36,0,248,1.3,1.093611111111111,0.94,0.1241462910734815,47.46,42.97694444444445,36.29,2.8904985427079577,522.29,251.89111111111112,130.26,148.69146571297566,2388.12,2358.001111111111,2028.13,100.86770098295734,8136.69,8073.128888888889,7867.29,67.55821010814215,10.8916,9.211352777777778,8.3844,0.6275721014859506,0.03,0.02277777777777778,0.02,0.004542567625794978,392.0,346.72222222222223,306.0,26.788708827319784,2388.0,2242.1388888888887,1915.0,121.21271804506743,100.0,98.74416666666667,84.93,4.2242107462307565,518.67,469.25999999999993,445.0,28.622360589481172,39.07,19.68138888888889,10.45,10.74404370610666,23.4026,11.803127777777776,6.209,6.449544794683956,642.7,576.9188888888889,536.16,37.94493399484332,1592.02,1415.153611111111,1256.13,102.76799669026423,1412.25,1195.2813888888888,1042.08,117.6830217431015,14.62,7.470000000000001,3.91,4.016239178990357,21.61,10.860277777777778,5.71,5.97757642532782,554.52,267.5044444444444,138.01,157.8415587397591,2388.11,2242.069166666666,1915.21,121.16747860178607,9056.54,8511.101388888888,8002.27,323.0453548356222,1
166,0,197,1.3,1.1046385542168673,0.94,0.12851903085707775,47.94,43.3816265060241,36.73,3.188494525390421,521.77,277.39271084337344,129.73,139.80059982704196,2388.28,2340.3491566265056,2028.08,122.39510405344693,8139.16,8062.88620481928,7867.55,80.05543366976892,10.9808,9.298284939759036,8.4062,0.7332438268752097,0.03,0.0236144578313253,0.02,0.004818729432188039,396.0,351.53614457831327,306.0,27.862789689621195,2388.0,2240.710843373494,1915.0,142.27924145276893,100.0,98.00277108433735,84.93,5.125188259839355,518.67,475.5523493975904,445.0,26.65350603849046,38.94,21.573433734939755,10.4,10.0007564388964,23.3809,12.934022289156626,6.2269,6.003877307362619,643.41,583.6984337349397,535.97,37.64046027419376,1601.28,1432.4234337349399,1253.68,106.42340395206341,1425.38,1220.1084939759037,1045.76,119.90853354330552,14.62,8.319939759036142,3.91,3.6718561893321624,21.61,12.047289156626505,5.71,5.5234303571079,553.75,294.62728915662655,137.5,148.2325914696863,2388.24,2240.7058433734937,1915.18,142.23832956615198,9063.92,8550.34734939759,7998.71,334.92889895883906,1
135,0,116,1.3,1.0837777777777777,0.94,0.12471380171540142,47.73,42.66192592592593,36.57,3.2927034884922146,522.43,258.59311111111117,130.1,135.43211839051065,2388.27,2326.7917037037037,2028.19,135.7817995383833,8145.0,8058.107481481483,7869.03,87.18411377712266,10.9503,9.380638518518522,8.3682,0.7731241977985617,0.03,0.022814814814814816,0.02,0.004513967023178841,394.0,346.1111111111111,306.0,27.9080758297202,2388.0,2218.8962962962964,1915.0,151.429618845826,100.0,97.43251851851853,84.93,5.6867861656045395,518.67,471.8282222222223,445.0,26.123253462055324,39.09,20.295703703703705,10.41,9.705424128985484,23.4376,12.169690370370372,6.2226,5.826394790986015,643.11,577.4063703703704,535.95,37.28562446776712,1595.0,1411.7568888888889,1254.79,106.6473120867253,1414.1,1194.6051111111112,1038.44,118.02146906811076,14.62,7.878074074074074,3.91,3.5459159809174574,21.61,11.341925925925926,5.71,5.332048764248394,554.82,274.7508888888889,138.12,143.73169456174946,2388.18,2218.9548148148147,1915.27,151.3044670836931,9068.83,8500.324074074073,8005.1,337.5368913685889,1
27,0,144,1.3,1.0992592592592592,0.94,0.1329524474252102,47.28,42.83851851851852,36.34,3.445680354503752,522.99,282.8977777777778,130.7,151.92105529196945,2388.21,2334.79037037037,2028.31,130.23420254063836,8149.48,8068.646296296296,7871.87,87.35368483919697,10.8612,9.259681481481483,8.3528,0.7726825276205155,0.03,0.022962962962962966,0.02,0.004653216269680752,393.0,349.4074074074074,305.0,29.959279106120107,2388.0,2237.4074074074074,1915.0,152.84035392910405,100.0,97.76740740740742,84.93,5.455550872976559,518.67,476.44407407407414,445.0,28.90684990145191,39.18,22.071851851851854,10.54,10.882278125832716,23.4652,13.211955555555553,6.3324,6.508115872705718,642.49,583.5933333333332,536.13,40.75463192174508,1589.62,1425.2037037037037,1254.1,114.32013286408777,1402.23,1204.8048148148146,1039.51,127.32930260882215,14.62,8.484814814814817,3.91,3.9603499946055374,21.61,12.268518518518519,5.71,5.969608094148292,555.11,300.35814814814813,138.33,161.21153800178288,2388.02,2237.464814814815,1915.41,152.6674286800301,9073.27,8557.226666666667,8013.76,364.0454201797438,1
144,0,86,1.3,1.1077083333333333,0.94,0.13148808741808946,47.56,42.97,36.41,3.2144396677527447,522.8,275.01951388888887,129.92,138.4646463743227,2388.31,2335.664236111111,2028.28,127.39946966977399,8154.8,8075.507152777778,7874.98,85.70661120196473,10.9663,9.261134722222222,8.3581,0.7622013589945043,0.03,0.023541666666666666,0.02,0.004799293362904249,394.0,349.0416666666667,305.0,27.70394811680713,2388.0,2234.0486111111113,1915.0,145.83899206470508,100.0,97.80229166666668,84.93,5.337356240182527,518.67,474.64625,445.0,26.06656540461375,39.17,21.48034722222222,10.33,9.980633583682977,23.4854,12.886054861111113,6.282,5.974888453812396,642.94,581.6410416666666,536.25,37.1209665694093,1592.5,1422.4000694444446,1253.03,105.56854240799667,1417.82,1208.776597222222,1036.45,118.52049497407431,14.62,8.252847222222222,3.91,3.612999579644275,21.61,11.932569444444443,5.71,5.440366059584283,554.93,292.13909722222223,138.22,146.86786629800116,2388.1,2234.1314583333333,1915.42,145.66112766227099,9074.03,8549.240138888888,8012.16,337.2881309271292,1
145,0,196,1.3,1.0903448275862069,0.94,0.12475205293959568,47.99,43.02503448275862,36.53,3.2247194374381736,521.74,262.8801379310344,129.84,136.76117479217703,2388.37,2335.9,2027.99,127.08959126122187,8135.16,8055.79124137931,7864.89,80.7583172951069,10.9726,9.34982275862069,8.3966,0.7307294715009892,0.03,0.023103448275862068,0.02,0.004642383454426296,395.0,348.37931034482756,306.0,27.638054724700098,2388.0,2229.4,1915.0,144.16080912955812,100.0,97.81744827586208,84.93,5.321921877598763,518.67,472.5886206896552,445.0,26.44290591225349,39.07,20.55034482758621,10.42,9.809278799927782,23.4358,12.323923448275862,6.1861,5.892695846083214,643.31,579.4833103448276,536.21,37.29710673644755,1602.33,1419.762827586207,1255.37,105.7412805618785,1430.81,1205.6373793103446,1040.33,118.79436271359317,14.62,7.947310344827586,3.91,3.6075813795341727,21.61,11.478620689655171,5.71,5.415430451328876,554.34,279.1865517241379,137.38,145.05583886223548,2388.27,2229.385517241379,1915.18,144.11035964925472,9057.32,8511.651724137932,7999.2,332.1883565011324,1
